0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.333333	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0.461538
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0.928571
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0.911765
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0.142857
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0.115385
0	0
1	1
0	0
0.75	0
0	0
0	0
1	0
0	0
0	0
0.75	0
0	0
0	0
0	0
1	0.96
0	0
0	0
0	0
0	0
0	0
0	0.68
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0.214286
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.0344828
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0.4	0
0	0
0.666667	0.807692
0	0
0	0
0	0
0	0
0	1
0.333333	0
0.75	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.75	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.222222
0	0
0	0
0	0
0	0
0	0
0	0
1	0.961538
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0.333333	0
0	0
1	1
1	0
0	0
1	1
0	0
1	1
0	0
0	0
0	0.692308
1	0
0.666667	0
1	0
1	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0.0357143
0	0
0	0
1	0
0.666667	0.962963
0	0
0.333333	0
1	0.962963
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	0.888889
0	0
0	0
0	0
1	0
0	0.925926
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0.857143
1	0.966667
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0.4
0	0
0	0
1	0.862069
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0.333333	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.0740741
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
