25128	A
37730	A
12622	A
40000	A
34406	A
4195	A
24892	A
16769	A
40000	A
23389	A
31383	A
28674	A
10813	A
14162	A
9967	A
6710	A
22910	A
32226	A
35758	A
19739	A
10004	A
21159	A
30915	A
20819	A
11497	A
11595	A
14443	A
18381	A
990	A
12219	A
21438	A
19268	A
2069	A
12390	A
8963	A
7175	A
19037	A
39892	A
20354	A
14254	A
40000	A
1435	A
20691	A
37150	A
7452	A
40000	A
8554	A
14100	A
31996	A
39745	A
7875	A
3428	A
10744	A
18848	A
28664	A
14541	A
15876	A
38408	A
6128	A
36421	A
21249	A
23748	A
32762	A
3647	A
7937	A
29412	A
40000	A
40000	A
11769	A
35170	A
40000	A
22941	A
15719	A
29627	A
40000	A
40000	A
27768	A
9806	A
20815	A
6771	A
29788	A
40000	A
37750	A
40000	A
19242	A
2842	A
22786	A
40000	A
433	A
6181	A
560	A
22379	A
40000	A
12587	A
40000	A
31360	A
20043	A
11884	A
29867	A
4049	A
30484	A
10615	A
7484	A
5611	A
40000	A
10242	A
4272	A
40000	A
40000	A
10369	A
11741	A
6396	A
6639	A
21695	A
8968	A
40000	A
363	A
40000	A
13925	A
9456	A
40000	A
40000	A
7604	A
20505	A
25330	A
8719	A
8264	A
587	A
7308	A
30027	A
40000	A
3613	A
19317	A
40000	A
4762	A
190	A
11482	A
3501	A
30839	A
25849	A
17748	A
38773	A
9343	A
40000	A
40000	A
25278	A
5437	A
31006	A
19676	A
20880	A
24499	A
20264	A
11015	A
14878	A
4007	A
40000	A
4528	A
17331	A
16777	A
10621	A
15244	A
16108	A
11306	A
16371	A
14412	A
9703	A
40000	A
5671	A
37033	A
7612	A
6183	A
40000	A
11534	A
40000	A
36775	A
6145	A
34664	A
23590	A
34005	A
40000	A
15167	A
40000	A
40000	A
8088	A
4225	A
8240	A
14553	A
21092	A
334	A
11209	A
40000	A
7384	A
24652	A
9646	A
5910	A
11183	A
6428	A
40000	A
19719	A
24231	A
18625	A
20211	A
33984	A
40000	A
17270	A
2535	A
15092	A
7283	A
39860	A
8873	A
29247	A
29826	A
2992	A
20607	A
14197	A
37759	A
22296	A
34451	A
32997	A
15001	A
40000	A
3128	A
26291	A
31456	A
27398	A
3662	A
10706	A
6945	A
19363	A
18689	A
22886	A
4266	A
40000	A
17724	A
7268	A
8589	A
24563	A
40000	A
7655	A
13043	A
39379	A
6361	A
39743	A
17682	A
32565	A
8228	A
40000	A
4642	A
29503	A
14460	A
28106	A
37621	A
6626	A
10075	A
35514	A
12461	A
3597	A
29331	A
13179	A
26216	A
20927	A
12351	A
17547	A
14439	A
36096	A
40000	A
40000	A
6951	A
24618	A
135	A
40000	A
1825	A
13261	A
2927	A
614	A
29455	A
8802	A
40000	A
5154	A
6414	A
13382	A
225	A
21886	A
29702	A
7673	A
14344	A
25555	A
2484	A
10827	A
3900	A
18068	A
19086	A
7454	A
3300	A
26452	A
40000	A
9074	A
25938	A
27319	A
20481	A
37512	A
40000	A
4316	A
13752	A
1469	A
29068	A
6061	A
32237	A
13393	A
1398	A
17772	A
27136	A
18050	A
40000	A
5158	A
14286	A
2254	A
22574	A
924	A
40000	A
23299	A
7007	A
5959	A
11710	A
10958	A
40000	A
10306	A
40000	A
2168	A
10485	A
40000	A
12907	A
6837	A
32364	A
7216	A
8288	A
40000	A
12210	A
39267	A
35542	A
16511	A
30144	A
17974	A
1202	A
4082	A
24094	A
20019	A
40000	A
40000	A
10427	A
33185	A
35887	A
24317	A
38912	A
24265	A
1665	A
8830	A
21187	A
11016	A
10361	A
9746	A
38848	A
14564	A
40000	A
12617	A
32898	A
1385	A
15263	A
7314	A
40000	A
13048	A
28776	A
25055	A
3927	A
34665	A
12641	A
40000	A
6680	A
40000	A
11610	A
12694	A
11439	A
27129	A
23445	A
40000	A
40000	A
10925	A
4310	A
22547	A
18080	A
3755	A
40000	A
25231	A
3333	A
1621	A
19560	A
16815	A
11256	A
37064	A
40000	A
27507	A
10880	A
18668	A
10381	A
18497	A
40000	A
40000	A
18663	A
6746	A
6170	A
15794	A
40000	A
40000	A
9673	A
22988	A
9044	A
9201	A
8043	A
19715	A
19391	A
11149	A
28984	A
15063	A
5	AB
101	AB
258	AB
4	AB
148	AB
11	AB
1205	AB
71	AB
54	AB
164	AB
11	AB
70	AB
453	AB
324	AB
111	AB
5549	AB
100	AB
787	AB
3	AB
237	AB
30	AB
98	AB
5	AB
455	AB
198	AB
28	AB
33	AB
11	AB
1497	AB
6	AB
1156	AB
540	AB
1138	AB
556	AB
391	AB
69	AB
937	AB
712	AB
1997	AB
53	AB
91	AB
52	AB
171	AB
51	AB
191	AB
6403	AB
233	AB
298	AB
67	AB
792	AB
260	AB
141	AB
90	AB
2460	AB
63	AB
198	AB
56	AB
251	AB
326	AB
3266	AB
143	AB
7692	AB
2936	AB
3452	AB
378	AB
292	AB
2	AB
618	AB
68	AB
71	AB
2	AB
613	AB
279	AB
1506	AB
126	AB
81	AB
4258	AB
1	AB
47	AB
7392	AB
34	AB
222	AB
119	AB
442	AB
994	AB
14	AB
58	AB
245	AB
394	AB
78	AB
97	AB
877	AB
82	AB
33	AB
318	AB
323	AB
4892	AB
5588	AB
33	AB
230	AB
1004	AB
9	AB
563	AB
106	AB
11	AB
263	AB
1263	AB
509	AB
173	AB
613	AB
744	AB
223	AB
200	AB
5364	AB
306	AB
1643	AB
213	AB
72	AB
507	AB
2375	AB
619	AB
95	AB
42	AB
30	AB
312	AB
852	AB
250	AB
126	AB
18	AB
449	AB
120	AB
188	AB
31	AB
1382	AB
115	AB
297	AB
28	AB
25	AB
2221	AB
44	AB
6	AB
1059	AB
26	AB
166	AB
568	AB
170	AB
764	AB
721	AB
570	AB
87	AB
72	AB
27	AB
26	AB
28	AB
194	AB
2233	AB
483	AB
332	AB
22	AB
294	AB
15	AB
102	AB
791	AB
31	AB
1041	AB
331	AB
958	AB
387	AB
1641	AB
234	AB
68	AB
490	AB
98	AB
24	AB
3789	AB
68	AB
249	AB
121	AB
16	AB
72	AB
269	AB
326	AB
167	AB
121	AB
20	AB
1097	AB
72	AB
98	AB
269	AB
83	AB
2953	AB
23	AB
843	AB
2436	AB
5508	AB
51	AB
1227	AB
619	AB
146	AB
20	AB
95	AB
951	AB
52	AB
1251	AB
177	AB
2332	AB
112	AB
287	AB
113	AB
94	AB
495	AB
208	AB
804	AB
53	AB
128	AB
35	AB
58	AB
2888	AB
171	AB
432	AB
4258	AB
34	AB
566	AB
52	AB
365	AB
118	AB
81	AB
60	AB
126	AB
210	AB
34	AB
3163	AB
223	AB
1494	AB
32	AB
148	AB
610	AB
20	AB
325	AB
827	AB
40	AB
49	AB
168	AB
482	AB
2724	AB
2315	AB
202	AB
192	AB
955	AB
57	AB
7531	AB
35	AB
552	AB
2169	AB
1625	AB
533	AB
83	AB
160	AB
115	AB
97	AB
323	AB
336	AB
176	AB
2073	AB
17	AB
487	AB
27	AB
290	AB
13	AB
299	AB
65	AB
26	AB
153	AB
3444	AB
1161	AB
20	AB
165	AB
281	AB
54	AB
1919	AB
65	AB
622	AB
115	AB
62	AB
158	AB
42	AB
2420	AB
3145	AB
4836	AB
342	AB
179	AB
159	AB
696	AB
194	AB
33	AB
2038	AB
226	AB
4569	AB
50	AB
334	AB
40	AB
550	AB
136	AB
2168	AB
35	AB
742	AB
165	AB
188	AB
454	AB
648	AB
131	AB
2094	AB
113	AB
302	AB
65	AB
468	AB
36	AB
338	AB
82	AB
1030	AB
655	AB
2912	AB
101	AB
42	AB
607	AB
40	AB
891	AB
1319	AB
1224	AB
393	AB
45	AB
98	AB
142	AB
227	AB
847	AB
303	AB
538	AB
781	AB
194	AB
842	AB
966	AB
136	AB
868	AB
93	AB
16	AB
177	AB
116	AB
227	AB
587	AB
330	AB
7223	AB
172	AB
272	AB
627	AB
461	AB
2748	AB
822	AB
152	AB
20	AB
53	AB
23	AB
1597	AB
58	AB
34	AB
166	AB
2003	AB
861	AB
110	AB
1192	AB
59	AB
19	AB
13	AB
1310	AB
64	AB
402	AB
278	AB
35	AB
615	AB
1262	AB
10	AB
6	AB
13	AB
25	AB
89	AB
454	AB
634	AB
4346	AB
1103	AB
40	AB
136	AB
159	AB
1181	AB
900	AB
125	AB
280	AB
560	AB
5622	AB
56	AB
37	AB
596	AB
461	AB
142	AB
263	AB
450	AB
64	AB
5062	AB
24	AB
59	AB
474	AB
389	AB
214	AB
26	AB
797	AB
305	AB
82	AB
1769	AB
464	AB
16	AB
394	AB
24	AB
549	AB
219	AB
254	AB
281	AB
105	AB
131	AB
166	AB
1804	AB
899	AB
249	AB
158	AB
215	AB
319	AB
2607	AB
145	AB
427	AB
469	AB
114	AB
607	AB
1791	AB
469	AB
118	AB
919	AB
302	AB
667	AB
61	AB
558	AB
9840	AB
95	AB
22	AB
856	AB
1404	AB
2109	AB
79	AB
10	AB
267	AB
155	AB
11	AB
47	AB
2690	AB
3226	AB
15	AB
3681	AB
26	AB
68	AB
190	AB
144	AB
81	AB
110	AB
309	AB
147	AB
157	AB
725	AB
54	AB
4472	AB
2832	AB
259	AB
1601	AB
8298	AB
727	AB
212	AB
5572	AB
75	AB
791	AB
176	AB
163	AB
256	AB
384	AB
213	AB
9	AB
1078	AB
47	AB
1291	AB
286	AB
373	AB
395	AB
46	AB
66	AB
600	AB
695	AB
224	AB
172	AB
67	AB
17	AB
205	AB
276	AB
267	AB
32	AB
124	AB
278	AB
2129	AB
21	AB
23	AB
264	AB
202	AB
3705	AB
366	AB
894	AB
844	AB
726	AB
78	AB
48	AB
3754	AB
25	AB
1851	AB
5	AB
822	AB
2532	AB
720	AB
311	AB
163	AB
729	AB
347	AB
421	AB
64	AB
188	AB
1213	AB
801	AB
557	AB
156	AB
458	AB
169	AB
3	AB
1457	AB
36	AB
1419	AB
347	AB
2207	AB
123	AB
158	AB
682	AB
35	AB
289	AB
42	AB
42	AB
70	AB
2832	AB
1260	AB
7536	AB
3213	AB
75	AB
140	AB
438	AB
53	AB
150	AB
35	AB
175	AB
48	AB
695	AB
1212	AB
32	AB
1529	AB
334	AB
2702	AB
15	AB
209	AB
1421	AB
3392	AB
31	AB
1266	AB
1374	AB
111	AB
70	AB
2341	AB
494	AB
2826	AB
983	AB
84	AB
470	AB
567	AB
4716	AB
2557	AB
124	AB
7344	AB
48	AB
1538	AB
153	AB
162	AB
20	AB
37	AB
3009	AB
24	AB
1656	AB
25	AB
1048	AB
223	AB
14	AB
270	AB
194	AB
335	AB
497	AB
1248	AB
53	AB
105	AB
2477	AB
1281	AB
42	AB
129	AB
705	AB
147	AB
151	AB
95	AB
66	AB
175	AB
147	AB
3094	AB
4343	AB
165	AB
2697	AB
21	AB
4382	AB
1326	AB
121	AB
234	AB
156	AB
897	AB
791	AB
5926	AB
371	AB
83	AB
109	AB
2095	AB
50	AB
623	AB
1058	AB
73	AB
137	AB
155	AB
278	AB
364	AB
391	AB
1417	AB
9049	AB
5603	AB
1728	AB
3515	AB
1050	AB
64	AB
333	AB
276	AB
925	AB
303	AB
604	AB
36	AB
1908	AB
94	AB
1363	AB
201	AB
592	AB
139	AB
973	AB
41	AB
815	AB
33	AB
135	AB
257	AB
87	AB
19	AB
35	AB
408	AB
1520	AB
276	AB
100	AB
1139	AB
95	AB
244	AB
14173	AB
118	AB
131	AB
80	AB
139	AB
194	AB
29	AB
64	AB
1754	AB
302	AB
143	AB
1554	AB
111	AB
378	AB
320	AB
4	AB
44	AB
1375	AB
62	AB
201	AB
1328	AB
1042	AB
66	AB
4	AB
30	AB
120	AB
1031	AB
126	AB
2358	AB
42	AB
3	AB
79	AB
248	AB
2790	AB
191	AB
795	AB
485	AB
1765	AB
357	AB
58	AB
66	AB
21	AB
36	AB
1393	AB
75	AB
198	AB
7	AB
208	AB
36	AB
76	AB
24	AB
65	AB
17	AB
15	AB
162	AB
1475	AB
363	AB
241	AB
120	AB
1	AB
39	AB
1392	AB
72	AB
195	AB
3632	AB
46	AB
483	AB
316	AB
89	AB
49	AB
42	AB
256	AB
3613	AB
99	AB
283	AB
660	AB
2311	AB
399	AB
156	AB
18	AB
4176	AB
16	AB
6794	AB
273	AB
251	AB
1031	AB
480	AB
37	AB
15	AB
117	AB
275	AB
132	AB
7	AB
478	AB
89	AB
254	AB
2256	AB
41	AB
335	AB
826	AB
26	AB
15	AB
11	AB
47	AB
93	AB
569	AB
12	AB
6	AB
171	AB
181	AB
540	AB
721	AB
450	AB
558	AB
7	AB
1587	AB
609	AB
444	AB
521	AB
618	AB
117	AB
17	AB
272	AB
1065	AB
5	AB
50	AB
193	AB
1245	AB
3	AB
2332	AB
175	AB
281	AB
409	AB
351	AB
234	AB
27	AB
1952	AB
1691	AB
71	AB
349	AB
322	AB
6	AB
309	AB
126	AB
7537	AB
431	AB
1064	AB
227	AB
151	AB
46	AB
41	AB
190	AB
582	AB
293	AB
1130	AB
1419	AB
120	AB
99	AB
32	AB
1700	AB
34	AB
1180	AB
381	AB
164	AB
104	AB
145	AB
36	AB
3084	AB
21	AB
23	AB
1196	AB
753	AB
26	AB
317	AB
242	AB
13	AB
28	AB
70	AB
115	AB
50	AB
131	AB
709	AB
167	AB
71	AB
2104	AB
294	AB
1590	AB
62	AB
3489	AB
17	AB
3564	AB
36	AB
156	AB
72	AB
748	AB
105	AB
75	AB
488	AB
233	AB
186	AB
438	AB
83	AB
32	AB
1710	AB
644	AB
35	AB
1032	AB
68	AB
48	AB
666	AB
1092	AB
271	AB
212	AB
737	AB
92	AB
22	AB
168	AB
120	AB
1955	AB
337	AB
201	AB
187	AB
190	AB
194	AB
185	AB
32	AB
110	AB
53	AB
138	AB
242	AB
175	AB
17	AB
93	AB
442	AB
55	AB
222	AB
154	AB
294	AB
43	AB
1498	AB
174	AB
7	AB
1173	AB
2670	AB
320	AB
582	AB
197	AB
152	AB
364	AB
1217	AB
173	AB
54	AB
842	AB
181	AB
78	AB
235	AB
20	AB
168	AB
645	AB
40	AB
166	AB
111	AB
54	AB
38	AB
345	AB
1207	AB
178	AB
390	AB
91	AB
68	AB
255	AB
33	AB
361	AB
11	AB
58	AB
138	AB
576	AB
422	AB
6454	AB
188	AB
1206	AB
512	AB
2807	AB
139	AB
326	AB
50	AB
15	AB
89	AB
138	AB
353	AB
144	AB
4	AB
1395	AB
155	AB
825	AB
216	AB
28	AB
1877	AB
803	AB
1372	AB
2	AB
183	AB
38	AB
1718	AB
811	AB
178	AB
93	AB
378	AB
66	AB
464	AB
235	AB
62	AB
1295	AB
255	AB
