7732	A
40000	A
4112	A
9157	A
40000	A
5871	A
40000	A
11584	A
16071	A
17299	A
28797	A
3792	A
16805	A
15941	A
21073	A
558	A
40000	A
14935	A
414	A
40000	A
29857	A
24397	A
14835	A
14863	A
3084	A
14822	A
1703	A
7986	A
32068	A
9123	A
8433	A
34160	A
32131	A
24976	A
13495	A
40000	A
18676	A
40000	A
7716	A
19557	A
12606	A
16529	A
13089	A
18119	A
16479	A
40000	A
40000	A
40000	A
6681	A
80	A
27936	A
8556	A
5428	A
3159	A
18930	A
36055	A
14168	A
5484	A
23028	A
4349	A
36603	A
14049	A
11145	A
8305	A
4096	A
7215	A
4350	A
20564	A
8859	A
40000	A
5669	A
18626	A
5537	A
14366	A
19770	A
22231	A
30176	A
25027	A
6790	A
28774	A
6478	A
38813	A
3655	A
32929	A
14132	A
5824	A
7052	A
22228	A
3961	A
28126	A
3783	A
10753	A
13015	A
14536	A
40000	A
26431	A
16714	A
17291	A
17531	A
817	A
9974	A
15017	A
28131	A
40000	A
11129	A
36318	A
28095	A
40000	A
40000	A
6504	A
12779	A
29379	A
27867	A
20989	A
7948	A
22280	A
14039	A
373	A
40000	A
15411	A
16495	A
12900	A
10539	A
12238	A
40000	A
40000	A
14269	A
17015	A
25924	A
13357	A
7415	A
4668	A
34021	A
5218	A
17037	A
11843	A
11819	A
35651	A
10870	A
26798	A
14894	A
29477	A
14224	A
40000	A
9677	A
29383	A
31491	A
32656	A
8664	A
20932	A
23785	A
13053	A
3634	A
40000	A
14455	A
11651	A
22028	A
20727	A
13752	A
4372	A
15173	A
9098	A
40000	A
280	A
19024	A
5766	A
4888	A
5972	A
24753	A
11451	A
12746	A
18787	A
40000	A
40000	A
19166	A
40000	A
21478	A
34486	A
27154	A
3951	A
21735	A
17041	A
5788	A
13633	A
40000	A
2417	A
26416	A
14512	A
40000	A
31696	A
922	A
8876	A
11018	A
40000	A
20971	A
3884	A
5891	A
9442	A
40000	A
12845	A
13718	A
23029	A
11287	A
351	A
10475	A
20934	A
40000	A
11191	A
2018	A
16448	A
6922	A
2017	A
33065	A
40000	A
5430	A
3784	A
4550	A
3049	A
40000	A
14632	A
40000	A
9241	A
9236	A
15970	A
40000	A
8064	A
25836	A
7750	A
29042	A
40000	A
12202	A
35842	A
21976	A
8889	A
25635	A
23449	A
16765	A
5363	A
32106	A
40000	A
40000	A
40000	A
24342	A
27089	A
18558	A
19010	A
9475	A
11377	A
19100	A
4403	A
5217	A
26098	A
553	A
18198	A
18736	A
17615	A
11345	A
390	A
14977	A
24050	A
24419	A
15730	A
7952	A
18633	A
40000	A
3991	A
40000	A
13575	A
29556	A
15632	A
26473	A
872	A
40000	A
8951	A
13133	A
17961	A
40000	A
24154	A
18063	A
27462	A
24445	A
13285	A
5343	A
19565	A
6794	A
1550	A
18782	A
40000	A
32451	A
19762	A
26085	A
5222	A
9235	A
30703	A
12634	A
1358	A
40000	A
11573	A
699	A
17435	A
13202	A
30596	A
28124	A
3498	A
12189	A
300	A
11573	A
39645	A
3149	A
8224	A
20908	A
7804	A
15395	A
36047	A
25125	A
37713	A
12613	A
35593	A
34373	A
4190	A
24783	A
16767	A
40000	A
23388	A
31311	A
28555	A
10802	A
13995	A
7120	A
6709	A
22745	A
32195	A
33534	A
19113	A
3727	A
21146	A
30646	A
20809	A
11154	A
11595	A
14440	A
18377	A
988	A
12179	A
21341	A
18816	A
1924	A
11977	A
8960	A
7150	A
18741	A
28839	A
20348	A
14252	A
40000	A
1434	A
20689	A
15774	A
7449	A
40000	A
8552	A
14055	A
31867	A
39560	A
7820	A
2942	A
10741	A
18846	A
28661	A
14540	A
15874	A
38360	A
4609	A
36417	A
21213	A
23746	A
32702	A
3646	A
7933	A
28199	A
40000	A
40000	A
11576	A
35028	A
40000	A
22937	A
13920	A
29247	A
9917	A
40000	A
27767	A
9804	A
20812	A
6770	A
29786	A
40000	A
37742	A
40000	A
19156	A
2841	A
22698	A
40000	A
367	A
6179	A
558	A
22375	A
40000	A
12540	A
40000	A
31152	A
19994	A
11882	A
29865	A
4048	A
30481	A
6324	A
6854	A
5607	A
40000	A
10206	A
3950	A
40000	A
20862	A
10261	A
11739	A
6319	A
6637	A
21691	A
8963	A
40000	A
90	A
40000	A
13470	A
9454	A
40000	A
40000	A
7603	A
19505	A
25324	A
8696	A
8262	A
450	A
7304	A
30023	A
40000	A
3612	A
19250	A
40000	A
4761	A
182	A
11477	A
3426	A
30817	A
25847	A
17747	A
38771	A
9303	A
40000	A
40000	A
25191	A
5433	A
25969	A
19622	A
20879	A
24496	A
20161	A
10918	A
14875	A
3820	A
40000	A
4034	A
17323	A
16774	A
7901	A
14903	A
16046	A
11304	A
16280	A
14410	A
9701	A
33280	A
5488	A
33589	A
7610	A
6144	A
15787	A
11338	A
40000	A
36770	A
6142	A
31455	A
23424	A
33906	A
40000	A
15084	A
40000	A
40000	A
8086	A
4223	A
8231	A
13778	A
21088	A
333	A
11044	A
40000	A
7150	A
24650	A
9643	A
5908	A
11180	A
6368	A
40000	A
19506	A
24229	A
18529	A
20209	A
5214	A
40000	A
17144	A
2534	A
14922	A
4037	A
39852	A
8872	A
29148	A
29823	A
2180	A
20388	A
14196	A
37755	A
22295	A
34450	A
32995	A
14463	A
40000	A
2806	A
25557	A
31426	A
27396	A
3661	A
10006	A
6907	A
19362	A
18081	A
22674	A
4261	A
40000	A
13587	A
6377	A
8527	A
22252	A
7752	A
7652	A
7296	A
39378	A
6360	A
39741	A
17611	A
32390	A
8155	A
40000	A
4421	A
29500	A
14458	A
24517	A
37059	A
6624	A
9784	A
35513	A
12460	A
3592	A
29330	A
12624	A
26214	A
20744	A
8987	A
17354	A
14325	A
36089	A
25393	A
40000	A
6947	A
24473	A
134	A
40000	A
1752	A
13260	A
2926	A
61	A
29392	A
8800	A
40000	A
5153	A
2416	A
10030	A
152	A
21885	A
27572	A
6860	A
14339	A
25507	A
2472	A
10824	A
3898	A
17723	A
19043	A
7200	A
3297	A
26367	A
40000	A
9073	A
25935	A
27259	A
20479	A
37416	A
40000	A
4081	A
13739	A
1464	A
29051	A
5928	A
16342	A
7773	A
1323	A
17763	A
27131	A
18049	A
40000	A
5083	A
13844	A
2249	A
22554	A
908	A
39589	A
23294	A
5884	A
5941	A
11708	A
10957	A
40000	A
10303	A
33420	A
1691	A
10483	A
40000	A
12904	A
6834	A
30160	A
6602	A
7449	A
40000	A
12209	A
39264	A
24896	A
16508	A
29594	A
17951	A
1201	A
4034	A
24092	A
11753	A
35359	A
40000	A
10232	A
33164	A
35852	A
22918	A
16610	A
24262	A
1307	A
8827	A
12455	A
10620	A
10359	A
9744	A
38846	A
14563	A
38285	A
12616	A
32825	A
1113	A
15261	A
7309	A
40000	A
12911	A
28775	A
25054	A
3869	A
34663	A
12638	A
40000	A
6333	A
40000	A
9763	A
12647	A
11161	A
26820	A
23346	A
40000	A
18298	A
10922	A
4308	A
22544	A
18076	A
3753	A
29821	A
21123	A
3332	A
1439	A
19544	A
16780	A
10270	A
37062	A
40000	A
27505	A
7847	A
18666	A
10153	A
18495	A
40000	A
9983	A
18506	A
3640	A
6164	A
15793	A
30282	A
40000	A
9496	A
22932	A
9040	A
9096	A
6516	A
19712	A
19390	A
11144	A
28983	A
9057	A
3	AB
0	AB
20	AB
3	AB
50	AB
7	AB
236	AB
69	AB
16	AB
161	AB
10	AB
66	AB
192	AB
172	AB
107	AB
549	AB
97	AB
290	AB
1	AB
51	AB
29	AB
43	AB
3	AB
14	AB
190	AB
25	AB
30	AB
8	AB
535	AB
5	AB
720	AB
234	AB
560	AB
308	AB
40	AB
49	AB
165	AB
660	AB
79	AB
11	AB
90	AB
13	AB
8	AB
49	AB
178	AB
3156	AB
28	AB
6	AB
14	AB
31	AB
7	AB
55	AB
87	AB
276	AB
7	AB
17	AB
55	AB
58	AB
19	AB
2705	AB
69	AB
1245	AB
2809	AB
700	AB
376	AB
10	AB
0	AB
344	AB
64	AB
68	AB
0	AB
446	AB
275	AB
307	AB
8	AB
80	AB
1757	AB
0	AB
11	AB
7381	AB
23	AB
139	AB
50	AB
439	AB
73	AB
13	AB
40	AB
111	AB
19	AB
4	AB
58	AB
204	AB
1	AB
14	AB
82	AB
142	AB
2815	AB
5193	AB
6	AB
40	AB
264	AB
7	AB
252	AB
15	AB
4	AB
261	AB
438	AB
302	AB
27	AB
24	AB
521	AB
222	AB
104	AB
3038	AB
299	AB
1642	AB
212	AB
69	AB
306	AB
177	AB
617	AB
48	AB
28	AB
12	AB
99	AB
21	AB
222	AB
72	AB
16	AB
74	AB
52	AB
8	AB
30	AB
899	AB
52	AB
170	AB
7	AB
19	AB
2150	AB
14	AB
3	AB
875	AB
24	AB
29	AB
533	AB
67	AB
125	AB
321	AB
430	AB
85	AB
70	AB
26	AB
21	AB
2	AB
40	AB
1028	AB
342	AB
21	AB
20	AB
289	AB
13	AB
43	AB
83	AB
24	AB
385	AB
52	AB
88	AB
183	AB
1640	AB
51	AB
1	AB
481	AB
96	AB
20	AB
1239	AB
63	AB
145	AB
91	AB
3	AB
69	AB
15	AB
269	AB
32	AB
111	AB
19	AB
123	AB
16	AB
96	AB
56	AB
82	AB
1365	AB
10	AB
144	AB
2238	AB
2800	AB
32	AB
124	AB
47	AB
19	AB
5	AB
73	AB
945	AB
50	AB
241	AB
19	AB
146	AB
81	AB
46	AB
111	AB
92	AB
268	AB
74	AB
675	AB
17	AB
122	AB
33	AB
1	AB
821	AB
29	AB
204	AB
4255	AB
5	AB
474	AB
50	AB
9	AB
52	AB
65	AB
59	AB
95	AB
53	AB
32	AB
3161	AB
26	AB
1095	AB
30	AB
47	AB
69	AB
18	AB
59	AB
24	AB
34	AB
3	AB
150	AB
334	AB
2031	AB
2314	AB
36	AB
29	AB
952	AB
26	AB
2165	AB
33	AB
462	AB
1277	AB
1375	AB
134	AB
57	AB
159	AB
17	AB
94	AB
0	AB
335	AB
80	AB
111	AB
0	AB
451	AB
26	AB
104	AB
10	AB
68	AB
62	AB
23	AB
29	AB
901	AB
383	AB
19	AB
96	AB
14	AB
49	AB
1803	AB
36	AB
24	AB
64	AB
42	AB
144	AB
40	AB
2303	AB
3053	AB
1441	AB
170	AB
60	AB
72	AB
396	AB
191	AB
32	AB
107	AB
100	AB
2358	AB
49	AB
249	AB
5	AB
47	AB
131	AB
487	AB
18	AB
37	AB
8	AB
1	AB
219	AB
198	AB
129	AB
1602	AB
112	AB
211	AB
62	AB
400	AB
31	AB
19	AB
80	AB
390	AB
185	AB
2910	AB
51	AB
40	AB
268	AB
16	AB
64	AB
1150	AB
1172	AB
183	AB
43	AB
26	AB
3	AB
57	AB
762	AB
285	AB
185	AB
232	AB
115	AB
224	AB
496	AB
21	AB
0	AB
20	AB
15	AB
28	AB
72	AB
35	AB
338	AB
323	AB
1652	AB
147	AB
271	AB
36	AB
459	AB
2245	AB
665	AB
150	AB
16	AB
5	AB
17	AB
46	AB
6	AB
11	AB
29	AB
1562	AB
165	AB
2	AB
1030	AB
10	AB
0	AB
12	AB
1258	AB
1	AB
105	AB
44	AB
33	AB
80	AB
1249	AB
9	AB
1	AB
9	AB
6	AB
18	AB
60	AB
582	AB
205	AB
3	AB
39	AB
24	AB
107	AB
155	AB
639	AB
65	AB
48	AB
559	AB
379	AB
54	AB
36	AB
53	AB
304	AB
73	AB
21	AB
68	AB
31	AB
2312	AB
20	AB
22	AB
234	AB
388	AB
196	AB
26	AB
57	AB
36	AB
76	AB
438	AB
141	AB
13	AB
191	AB
20	AB
198	AB
63	AB
208	AB
34	AB
12	AB
127	AB
23	AB
1796	AB
16	AB
242	AB
75	AB
67	AB
316	AB
447	AB
19	AB
47	AB
78	AB
113	AB
606	AB
1784	AB
129	AB
116	AB
918	AB
175	AB
190	AB
25	AB
506	AB
7168	AB
31	AB
10	AB
810	AB
1121	AB
2061	AB
19	AB
9	AB
78	AB
34	AB
9	AB
46	AB
1684	AB
931	AB
13	AB
2241	AB
25	AB
64	AB
92	AB
88	AB
17	AB
109	AB
41	AB
5	AB
67	AB
724	AB
24	AB
2975	AB
458	AB
169	AB
1189	AB
6627	AB
2	AB
208	AB
5466	AB
57	AB
259	AB
80	AB
159	AB
103	AB
377	AB
14	AB
4	AB
19	AB
37	AB
98	AB
187	AB
68	AB
112	AB
40	AB
1	AB
105	AB
680	AB
25	AB
45	AB
64	AB
13	AB
121	AB
251	AB
254	AB
31	AB
72	AB
272	AB
57	AB
12	AB
21	AB
149	AB
200	AB
465	AB
46	AB
756	AB
790	AB
19	AB
8	AB
46	AB
968	AB
24	AB
1063	AB
2	AB
146	AB
2389	AB
716	AB
307	AB
60	AB
161	AB
345	AB
347	AB
62	AB
16	AB
1165	AB
651	AB
454	AB
151	AB
70	AB
41	AB
2	AB
64	AB
32	AB
447	AB
37	AB
1827	AB
65	AB
63	AB
108	AB
9	AB
116	AB
37	AB
1	AB
15	AB
1221	AB
524	AB
6364	AB
80	AB
12	AB
61	AB
432	AB
21	AB
10	AB
30	AB
173	AB
45	AB
165	AB
942	AB
24	AB
1527	AB
91	AB
835	AB
13	AB
138	AB
52	AB
3343	AB
28	AB
1263	AB
820	AB
25	AB
0	AB
170	AB
493	AB
2762	AB
77	AB
37	AB
469	AB
32	AB
591	AB
1317	AB
123	AB
638	AB
18	AB
1384	AB
117	AB
35	AB
15	AB
4	AB
3004	AB
0	AB
13	AB
16	AB
289	AB
154	AB
1	AB
12	AB
193	AB
90	AB
496	AB
1150	AB
13	AB
104	AB
2464	AB
1201	AB
11	AB
22	AB
64	AB
140	AB
51	AB
4	AB
40	AB
81	AB
145	AB
624	AB
4341	AB
56	AB
1523	AB
7	AB
3709	AB
1070	AB
4	AB
52	AB
151	AB
890	AB
72	AB
4020	AB
366	AB
0	AB
36	AB
2050	AB
49	AB
48	AB
216	AB
26	AB
55	AB
126	AB
248	AB
192	AB
202	AB
25	AB
9033	AB
4218	AB
569	AB
494	AB
28	AB
63	AB
10	AB
54	AB
280	AB
60	AB
198	AB
35	AB
1630	AB
24	AB
987	AB
51	AB
589	AB
30	AB
253	AB
37	AB
516	AB
32	AB
133	AB
249	AB
86	AB
1	AB
34	AB
328	AB
967	AB
24	AB
91	AB
9	AB
59	AB
162	AB
323	AB
32	AB
2	AB
20	AB
8	AB
139	AB
27	AB
28	AB
80	AB
296	AB
113	AB
160	AB
109	AB
64	AB
2	AB
2	AB
5	AB
1374	AB
60	AB
132	AB
1325	AB
722	AB
36	AB
1	AB
13	AB
49	AB
1030	AB
54	AB
69	AB
41	AB
2	AB
15	AB
32	AB
2308	AB
159	AB
20	AB
452	AB
1428	AB
354	AB
54	AB
7	AB
1	AB
7	AB
105	AB
54	AB
54	AB
5	AB
33	AB
13	AB
61	AB
15	AB
39	AB
0	AB
13	AB
87	AB
28	AB
12	AB
239	AB
48	AB
0	AB
16	AB
1235	AB
59	AB
148	AB
66	AB
44	AB
363	AB
137	AB
86	AB
47	AB
40	AB
182	AB
3490	AB
97	AB
7	AB
10	AB
1442	AB
51	AB
6	AB
13	AB
1028	AB
3	AB
1800	AB
270	AB
77	AB
1002	AB
156	AB
22	AB
14	AB
113	AB
272	AB
34	AB
6	AB
477	AB
47	AB
11	AB
2177	AB
40	AB
333	AB
517	AB
25	AB
5	AB
6	AB
8	AB
5	AB
303	AB
11	AB
4	AB
168	AB
179	AB
538	AB
560	AB
6	AB
558	AB
6	AB
1580	AB
130	AB
392	AB
10	AB
617	AB
6	AB
16	AB
128	AB
666	AB
3	AB
48	AB
65	AB
1242	AB
1	AB
889	AB
138	AB
11	AB
161	AB
225	AB
86	AB
22	AB
1950	AB
1385	AB
28	AB
6	AB
24	AB
4	AB
250	AB
7	AB
3229	AB
310	AB
365	AB
30	AB
139	AB
24	AB
37	AB
3	AB
110	AB
154	AB
1025	AB
330	AB
2	AB
93	AB
28	AB
1519	AB
20	AB
128	AB
10	AB
80	AB
32	AB
32	AB
4	AB
2449	AB
19	AB
9	AB
1036	AB
117	AB
24	AB
3	AB
62	AB
11	AB
23	AB
3	AB
109	AB
47	AB
130	AB
381	AB
7	AB
69	AB
7	AB
36	AB
1423	AB
4	AB
190	AB
15	AB
494	AB
34	AB
11	AB
70	AB
400	AB
2	AB
18	AB
69	AB
169	AB
71	AB
226	AB
13	AB
25	AB
87	AB
90	AB
33	AB
185	AB
46	AB
44	AB
70	AB
121	AB
268	AB
210	AB
310	AB
91	AB
14	AB
75	AB
119	AB
736	AB
118	AB
60	AB
4	AB
117	AB
102	AB
55	AB
29	AB
14	AB
35	AB
97	AB
95	AB
52	AB
4	AB
92	AB
372	AB
16	AB
134	AB
94	AB
157	AB
13	AB
1383	AB
1	AB
4	AB
514	AB
1352	AB
27	AB
44	AB
41	AB
150	AB
143	AB
868	AB
172	AB
52	AB
248	AB
17	AB
73	AB
178	AB
2	AB
49	AB
85	AB
38	AB
36	AB
109	AB
7	AB
9	AB
10	AB
1132	AB
121	AB
18	AB
86	AB
17	AB
254	AB
30	AB
274	AB
7	AB
8	AB
86	AB
528	AB
239	AB
6075	AB
104	AB
958	AB
44	AB
2088	AB
21	AB
164	AB
48	AB
13	AB
16	AB
137	AB
352	AB
80	AB
1	AB
727	AB
52	AB
197	AB
214	AB
2	AB
320	AB
214	AB
1301	AB
0	AB
65	AB
36	AB
1714	AB
809	AB
168	AB
65	AB
4	AB
19	AB
230	AB
18	AB
54	AB
244	AB
253	AB
